what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162367617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162369480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162370263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162371175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1352162675343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1352162678721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352162680993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162687406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162688874
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1352162688881
error,log,,,"JavaBuilder handling CoreException while cleaning: PolandB04",1352162688889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162691605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162694677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162696397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162711454
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352162775107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162777287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162780012
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352162782986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352162785257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352162785670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352162786035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352162786306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352162786850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352162787222
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352162787597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352162788443
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352162790560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162793442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162796925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162799517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162800828
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1352162800834
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352162802538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162805911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352162811677
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352162814237
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352162937993
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352162977143
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352163044783
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352163062787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163064132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163115396
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352163118898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1352163124405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163124939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163135649
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352163137409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1352163144689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163145239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163153489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163154776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163358011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163358697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163483454
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352163488800
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352163492309
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1352163627100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163632916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163637211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163641683
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1352163647718
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1352163647740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352163647767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352164026892
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352164045852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164084886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164135481
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352164143314
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164148827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164176259
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352164183539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164186442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164200227
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.generate.javadoc",1352164200238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164306498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164314674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164328656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164331772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164332079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164436054
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1352164437945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164445552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164465654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164466292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164502890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164505855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164521348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352164522768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352167891288
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352167893787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352167925207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352167972716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352167987599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352167996115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352168145203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352168248868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352168306621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352168444722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352168522334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352168523026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352168536702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1352168572457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1352168578344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352168627729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352168802807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352168888457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352168889515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352168934728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1352168947869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352169011504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169012777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169028785
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352169164494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169169319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169195535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1352169203776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169210333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169213492
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352169216878
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352169235277
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352169261163
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352169280079
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352169282121
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352169290218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169293930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169295588
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1352169295609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169297497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169330409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352169348830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352169418140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169484310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169484520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169484848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169485078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169485327
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169485573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169485779
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169486025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169486237
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169486510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169486729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169487009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169487233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169487579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169487888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169488108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169488499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169488850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169489247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169489734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1352169491655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169493203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352169493555
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352169495564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352169506280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352169560168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169567358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169568853
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1352169568872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169572439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169575494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169577327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169597997
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169602084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169618329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169619405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169620713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169621027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169641450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352169657888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169662184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169665683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169668665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169670219
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1352169670239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169671609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169681530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169682025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169696892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169702617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352169704072
